batch,condition,condition_label,replicate,path,avg_sent,avg_returned,avg_return_ratio,final_agent_1,final_agent_2,final_mean_balance,final_total_balance,escalated_send,escalated_return
noise_experiments,game_only,Game Only,1,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_001_neutral_rep01.json,2.0625,1.8975,0.28695238095238096,33.279999999999994,39.72,36.5,73.0,False,False
noise_experiments,game_only,Game Only,2,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_002_neutral_rep02.json,2.15625,1.5875,0.23,38.85,35.65,37.25,74.5,False,False
noise_experiments,game_only,Game Only,3,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_003_neutral_rep03.json,1.5,0.635,0.13142857142857142,27.82,36.18,32.0,64.0,False,False
noise_experiments,game_only,Game Only,4,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_004_neutral_rep04.json,1.2125,0.585,0.14377777777777778,25.42,33.980000000000004,29.700000000000003,59.400000000000006,False,False
noise_experiments,game_only,Game Only,5,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_005_neutral_rep05.json,1.59375,1.06875,0.22682539682539682,28.8,36.7,32.75,65.5,False,False
noise_experiments,game_only,Game Only,6,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_006_neutral_rep06.json,2.175,1.7375,0.21618055555555557,32.7,42.1,37.400000000000006,74.80000000000001,True,False
noise_experiments,myth_control,Myth Control,0,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_007_neutral_rep00_myth_control_anything.json,2.15625,1.5699999999999998,0.2399179292929293,38.41,36.09,37.25,74.5,False,False
noise_experiments,myth_control,Myth Control,1,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_008_neutral_rep01_myth_control_anything.json,1.46875,0.73375,0.1457142857142857,30.38,33.120000000000005,31.75,63.5,False,False
noise_experiments,myth_control,Myth Control,2,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_009_neutral_rep02_myth_control_anything.json,2.49375,2.69125,0.3566456228956229,37.98,41.92000000000001,39.95,79.9,False,False
noise_experiments,myth_control,Myth Control,3,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_010_neutral_rep03_myth_control_anything.json,2.15625,1.7562499999999999,0.2660119047619047,39.2,35.3,37.25,74.5,False,False
noise_experiments,myth_control,Myth Control,4,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_011_neutral_rep04_myth_control_anything.json,2.15625,1.4625,0.19472222222222224,34.55,39.95,37.25,74.5,False,False
noise_experiments,myth_control,Myth Control,5,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_012_neutral_rep05_myth_control_anything.json,2.375,1.8625,0.2575277777777778,35.64,42.36,39.0,78.0,False,False
noise_experiments,myth_control,Myth Control,6,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_013_neutral_rep06_myth_control_anything.json,1.59375,0.83125,0.16064814814814815,32.699999999999996,32.8,32.75,65.5,False,False
noise_experiments,myth_game_directive,Myth-Game Directive,0,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_014_neutral_rep00_myth_game_directive_anything.json,1.55625,0.99375,0.20156325156325153,30.900000000000002,34.0,32.45,64.9,False,False
noise_experiments,myth_game_directive,Myth-Game Directive,1,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_015_neutral_rep01_myth_game_directive_anything.json,1.8125,0.825,0.14831349206349204,32.699999999999996,36.300000000000004,34.5,69.0,False,False
noise_experiments,myth_game_directive,Myth-Game Directive,2,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_016_neutral_rep02_myth_game_directive_anything.json,2.7125,2.79875,0.3110204081632653,38.10999999999999,45.290000000000006,41.7,83.4,True,False
noise_experiments,myth_game_directive,Myth-Game Directive,3,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_017_neutral_rep03_myth_game_directive_anything.json,2.90625,2.91875,0.2828282828282828,42.9,43.6,43.25,86.5,True,False
noise_experiments,myth_game_directive,Myth-Game Directive,4,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_018_neutral_rep04_myth_game_directive_anything.json,2.375,1.54,0.18581944444444443,39.32,38.68,39.0,78.0,True,False
noise_experiments,myth_game_directive,Myth-Game Directive,5,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_019_neutral_rep05_myth_game_directive_anything.json,2.5300000000000002,2.3499999999999996,0.27955464563744814,38.92000000000001,41.56,40.24000000000001,80.48000000000002,True,False
noise_experiments,myth_game_directive,Myth-Game Directive,6,data/json/noise_experiments/myth_causal_negative2_informed_claude_topup/myth_causal_noise_negative2_informed_claude_topup/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_8/myth_causal_noise_negative2_informed_claude_topup_020_neutral_rep06_myth_game_directive_anything.json,2.7,2.325,0.26751664106502815,47.78,35.42,41.6,83.2,True,False
