model,task_order,noise_condition,experiment,myth_topic,game_params_name,round,agent,n_tokens,n_types,ttr,entropy_bits,mean_sentence_length,n_sentences
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_2,198,125,0.6313131313131313,6.302537759067656,24.625,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_5,201,123,0.6119402985074627,6.251805936109043,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_3,194,116,0.5979381443298969,6.156161000052567,24.125,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_7,204,119,0.5833333333333334,6.25236219630441,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_1,207,131,0.6328502415458938,6.438991303998935,22.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_3,199,120,0.6030150753768844,6.264974970643861,22.0,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_6,198,114,0.5757575757575758,6.040989043942313,17.90909090909091,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_4,198,135,0.6818181818181818,6.6142864213839845,19.7,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_5,197,116,0.5888324873096447,6.187155670619037,21.77777777777778,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_2,202,125,0.6188118811881188,6.322841989139799,25.125,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_8,203,123,0.6059113300492611,6.25430504385772,22.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_8,186,112,0.6021505376344086,6.109033317674059,16.90909090909091,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_6,200,111,0.555,5.947554877746085,16.666666666666668,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_1,208,113,0.5432692307692307,6.075608170904559,17.333333333333332,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_4,198,116,0.5858585858585859,6.127171583875519,16.5,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_5,202,125,0.6188118811881188,6.3905881951100305,13.466666666666667,15
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_3,201,122,0.6069651741293532,6.180287902945597,15.461538461538462,13
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_2,203,110,0.541871921182266,5.9906337200404955,16.916666666666668,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_7,208,112,0.5384615384615384,6.028353387373219,14.857142857142858,14
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_6,204,120,0.5882352941176471,6.193261271876802,16.916666666666668,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_1,204,122,0.5980392156862745,6.269242754267825,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_4,191,117,0.612565445026178,6.2105968864309595,21.11111111111111,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_5,199,113,0.5678391959798995,6.150371086304035,18.0,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_7,205,128,0.624390243902439,6.32530689392969,15.692307692307692,13
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_8,206,119,0.5776699029126213,6.110999207557722,20.5,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_3,203,114,0.5615763546798029,6.042849662041658,18.363636363636363,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_2,206,114,0.5533980582524272,6.082603701204328,20.5,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_1,200,119,0.595,6.161009742935974,19.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_2,198,114,0.5757575757575758,6.009555312069241,21.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_3,197,115,0.583756345177665,6.091768132552844,19.6,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_7,200,117,0.585,6.229030895383531,18.09090909090909,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_6,200,122,0.61,6.171662396849535,22.11111111111111,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_5,201,123,0.6119402985074627,6.313466273753838,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_4,202,121,0.599009900990099,6.226325447274411,22.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_8,201,120,0.5970149253731343,6.158271055557487,18.181818181818183,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_8,205,111,0.5414634146341464,6.050630014941058,22.666666666666668,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_1,205,137,0.6682926829268293,6.4590219880100435,25.5,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_7,195,113,0.5794871794871795,6.174074889171029,19.4,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_3,205,122,0.5951219512195122,6.249991769727286,18.545454545454547,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_2,197,113,0.5736040609137056,6.135125139051587,19.6,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_6,201,122,0.6069651741293532,6.206825586034541,22.22222222222222,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_5,199,118,0.592964824120603,6.2027760565350425,22.0,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_4,198,114,0.5757575757575758,6.059286557926356,21.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_8,196,108,0.5510204081632653,5.933032405588024,19.5,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_7,198,112,0.5656565656565656,6.06203682149543,21.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_2,203,125,0.6157635467980296,6.290668396270251,22.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_6,205,131,0.6390243902439025,6.337105771773647,20.4,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_3,207,113,0.5458937198067633,6.093377946774263,18.727272727272727,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_4,201,115,0.572139303482587,6.071087403360495,22.22222222222222,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_5,199,119,0.5979899497487438,6.211532388933915,22.0,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_1,203,126,0.6206896551724138,6.325018425287797,18.363636363636363,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_1,199,126,0.6331658291457286,6.243366424733698,19.8,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_3,196,118,0.6020408163265306,6.276820722294233,24.375,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_6,203,129,0.6354679802955665,6.292888585734374,22.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_8,201,127,0.6318407960199005,6.429624094304112,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_4,203,126,0.6206896551724138,6.326346235056476,22.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_2,197,115,0.583756345177665,6.146143057258415,21.77777777777778,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_7,204,119,0.5833333333333334,6.157335779436756,18.454545454545453,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_5,205,119,0.5804878048780487,6.18235961003514,20.4,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_5,204,128,0.6274509803921569,6.417103108380342,22.555555555555557,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_3,204,107,0.5245098039215687,6.048287220060146,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_6,201,125,0.6218905472636815,6.234086517295975,25.0,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_4,207,114,0.5507246376811594,6.143448130236099,22.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_8,204,123,0.6029411764705882,6.285516066083521,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_2,203,129,0.6354679802955665,6.351371273100961,22.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_1,204,132,0.6470588235294118,6.541825862205506,18.454545454545453,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_7,199,112,0.5628140703517588,6.106927855579942,18.0,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_7,204,121,0.5931372549019608,6.29706227011158,18.454545454545453,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_1,202,121,0.599009900990099,6.255589881994325,20.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_2,205,120,0.5853658536585366,6.211266761639301,20.4,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_5,198,116,0.5858585858585859,6.1272193574404,19.7,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_3,202,133,0.6584158415841584,6.4158828313225555,25.125,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_8,203,124,0.6108374384236454,6.245899066492542,22.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_4,196,121,0.6173469387755102,6.2771984463817185,19.5,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_6,198,125,0.6313131313131313,6.3677216786141155,24.625,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_2,199,115,0.5778894472361809,6.094637392603955,22.0,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_8,204,122,0.5980392156862745,6.218748866311919,22.555555555555557,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_7,200,119,0.595,6.2414422096862525,19.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_5,192,122,0.6354166666666666,6.408631966776189,19.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_4,199,118,0.592964824120603,6.158174318836044,19.8,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_1,203,123,0.6059113300492611,6.327967315860777,18.363636363636363,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_3,211,122,0.5781990521327014,6.020703683311802,21.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_6,197,129,0.6548223350253807,6.415263900131484,21.77777777777778,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_5,197,125,0.6345177664974619,6.322322299247408,19.6,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_2,202,123,0.6089108910891089,6.338427614997639,18.272727272727273,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_6,198,125,0.6313131313131313,6.304485071543623,24.625,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_7,202,123,0.6089108910891089,6.331485621458,20.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_1,200,127,0.635,6.401974451115659,22.11111111111111,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_3,196,114,0.5816326530612245,6.15680519437244,19.5,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_8,203,127,0.625615763546798,6.363295907577736,22.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_4,202,123,0.6089108910891089,6.297520272487082,20.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_8,223,130,0.5829596412556054,6.355570634833459,15.928571428571429,14
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_3,230,136,0.591304347826087,6.509438624948725,16.428571428571427,14
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_6,217,130,0.5990783410138248,6.557219227710666,14.466666666666667,15
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_7,194,111,0.5721649484536082,6.156477084781496,19.4,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_1,225,136,0.6044444444444445,6.48225761917841,14.0625,16
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_2,206,117,0.5679611650485437,6.110472236711295,18.727272727272727,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_4,199,114,0.5728643216080402,6.207953036939195,15.307692307692308,13
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_5,215,121,0.5627906976744186,6.39954106747106,16.53846153846154,13
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_3,201,121,0.6019900497512438,6.231009118771188,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_4,203,114,0.5615763546798029,6.157678512294846,14.428571428571429,14
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_2,199,116,0.5829145728643216,6.259820720073101,16.5,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_6,212,123,0.5801886792452831,6.404394301901139,15.071428571428571,14
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_5,200,131,0.655,6.496318259643344,18.09090909090909,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_8,203,128,0.6305418719211823,6.450104719789549,16.833333333333332,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_7,196,118,0.6020408163265306,6.309239874712759,17.727272727272727,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_1,221,126,0.5701357466063348,6.245237475315797,18.333333333333332,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_6,198,117,0.5909090909090909,6.260825589865638,19.7,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_4,200,122,0.61,6.133053500509487,19.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_5,200,127,0.635,6.3970268068937255,19.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_2,224,140,0.625,6.567278269833832,15.928571428571429,14
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_1,204,112,0.5490196078431373,6.050589660504937,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_3,204,126,0.6176470588235294,6.150349393618468,18.454545454545453,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_8,206,123,0.5970873786407767,6.25540596400686,22.77777777777778,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_7,197,132,0.6700507614213198,6.566225367568272,19.6,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_3,207,116,0.5603864734299517,6.232863221452654,18.727272727272727,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_5,200,119,0.595,6.2014093715422165,22.11111111111111,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_7,200,125,0.625,6.2869991531098774,19.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_1,206,114,0.5533980582524272,6.047464118167343,22.77777777777778,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_2,220,139,0.6318181818181818,6.492092639458235,18.25,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_6,199,121,0.6080402010050251,6.331878149106689,19.8,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_4,198,120,0.6060606060606061,6.190158768080438,24.625,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_8,202,122,0.6039603960396039,6.161181768944882,20.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_2,201,118,0.5870646766169154,6.104369342774131,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_3,201,119,0.5920398009950248,6.216074955455875,22.22222222222222,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_1,197,113,0.5736040609137056,6.000388585592067,28.0,7
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_4,206,119,0.5776699029126213,6.176294914919482,20.5,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_6,198,116,0.5858585858585859,6.2055280009442235,19.7,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_5,201,125,0.6218905472636815,6.224487149451459,22.22222222222222,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_8,197,123,0.6243654822335025,6.333817261058117,17.818181818181817,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_7,204,128,0.6274509803921569,6.327306979402397,25.375,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_7,200,119,0.595,6.206168153822006,24.875,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_8,199,121,0.6080402010050251,6.320526209084985,22.0,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_5,203,129,0.6354679802955665,6.311306254916122,20.2,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_1,205,126,0.6146341463414634,6.129072842995306,22.666666666666668,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_4,200,120,0.6,6.091069983429594,24.875,8
