model,task_order,noise_condition,experiment,myth_topic,game_params_name,round,agent,n_tokens,n_types,ttr,entropy_bits,mean_sentence_length,n_sentences
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_2,203,131,0.645320197044335,6.5322002672507455,15.615384615384615,13
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_2,203,132,0.6502463054187192,6.605412930181258,20.2,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_1,202,127,0.6287128712871287,6.397824382728508,22.333333333333332,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_1,205,128,0.624390243902439,6.4696600829728945,20.4,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_2,203,126,0.6206896551724138,6.505570989316024,18.363636363636363,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_2,207,136,0.6570048309178744,6.684868583961446,22.88888888888889,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_1,205,131,0.6390243902439025,6.564187214877072,25.5,8
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,5,Agent_1,201,130,0.6467661691542289,6.5430762716512545,20.0,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,5,Agent_2,202,146,0.7227722772277227,6.782281870491219,18.272727272727273,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,6,Agent_2,201,128,0.6368159203980099,6.483488742810813,20.0,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,6,Agent_1,203,140,0.6896551724137931,6.6370053746572895,20.2,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,7,Agent_1,207,137,0.6618357487922706,6.582527945680242,22.88888888888889,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,7,Agent_2,219,149,0.680365296803653,6.837461816139938,18.166666666666668,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,8,Agent_2,202,129,0.6386138613861386,6.5506440308774385,20.1,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,8,Agent_1,201,130,0.6467661691542289,6.5503125775061894,20.0,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,9,Agent_1,202,130,0.6435643564356436,6.582882908954541,20.1,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,9,Agent_2,202,139,0.6881188118811881,6.76492231065538,20.1,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,10,Agent_2,202,144,0.7128712871287128,6.874529490059702,22.333333333333332,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,10,Agent_1,202,135,0.6683168316831684,6.588178831131337,20.1,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_1,200,121,0.605,6.335891554352687,20.0,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_2,202,133,0.6584158415841584,6.548802811432931,15.538461538461538,13
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_2,201,135,0.6716417910447762,6.6679336243500575,20.0,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_1,204,125,0.6127450980392157,6.463568438616041,18.454545454545453,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_1,206,132,0.6407766990291263,6.645696096595877,22.77777777777778,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_2,203,122,0.6009852216748769,6.320628936640159,18.363636363636363,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_2,204,136,0.6666666666666666,6.7230098255315385,18.454545454545453,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_1,203,134,0.6600985221674877,6.543534443003981,22.444444444444443,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,5,Agent_1,201,126,0.6268656716417911,6.459457261367723,22.22222222222222,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,5,Agent_2,204,132,0.6470588235294118,6.6216804160108005,22.555555555555557,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,6,Agent_2,200,129,0.645,6.5400507856987,22.11111111111111,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,6,Agent_1,1,1,1.0,-0.0,1.0,1
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,7,Agent_1,201,131,0.6517412935323383,6.655558096822624,18.181818181818183,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,7,Agent_2,201,125,0.6218905472636815,6.503236494441878,22.22222222222222,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,8,Agent_2,206,122,0.5922330097087378,6.413012117679297,22.77777777777778,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,8,Agent_1,201,125,0.6218905472636815,6.524297975577535,22.22222222222222,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,9,Agent_1,206,128,0.6213592233009708,6.579484540142678,20.5,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,9,Agent_2,207,127,0.6135265700483091,6.498357932740065,22.88888888888889,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,10,Agent_2,205,124,0.6048780487804878,6.451118672614048,22.666666666666668,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,10,Agent_1,202,137,0.6782178217821783,6.672706935750259,16.75,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_1,201,134,0.6666666666666666,6.579596902374161,16.75,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_2,201,130,0.6467661691542289,6.540799948874676,18.272727272727273,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_2,200,128,0.64,6.517077061427124,16.583333333333332,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_1,201,137,0.681592039800995,6.583481076757874,18.181818181818183,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_1,202,133,0.6584158415841584,6.527741731554379,16.75,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_2,202,125,0.6188118811881188,6.393135634235514,20.1,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_2,203,131,0.645320197044335,6.484243752894411,18.363636363636363,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_1,201,133,0.6616915422885572,6.5610835333049655,16.666666666666668,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,5,Agent_1,202,128,0.6336633663366337,6.535182552403058,20.1,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,5,Agent_2,208,137,0.6586538461538461,6.6328670621395815,18.818181818181817,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,6,Agent_2,205,134,0.6536585365853659,6.637280952194078,18.545454545454547,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,6,Agent_1,201,133,0.6616915422885572,6.57875327949548,20.0,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,7,Agent_1,208,134,0.6442307692307693,6.564196778965771,20.7,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,7,Agent_2,209,135,0.645933014354067,6.518456803081149,18.90909090909091,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,8,Agent_2,209,138,0.6602870813397129,6.639897721575988,18.90909090909091,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,8,Agent_1,202,139,0.6881188118811881,6.675540565861761,18.272727272727273,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,9,Agent_1,205,135,0.6585365853658537,6.670619814906936,17.0,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,9,Agent_2,213,140,0.6572769953051644,6.680702608657705,19.272727272727273,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,10,Agent_2,208,133,0.6394230769230769,6.620059565467676,18.818181818181817,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,10,Agent_1,204,142,0.696078431372549,6.72316681014922,20.3,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_1,200,137,0.685,6.645003843481826,20.0,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_2,200,127,0.635,6.527483318372646,18.181818181818183,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_2,204,134,0.6568627450980392,6.586691056083809,20.3,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_1,205,137,0.6682926829268293,6.716728405349265,20.4,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_1,202,141,0.698019801980198,6.729613506129584,18.272727272727273,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_2,203,135,0.6650246305418719,6.649508333891757,18.363636363636363,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_2,202,132,0.6534653465346535,6.651686831083874,16.75,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_1,201,130,0.6467661691542289,6.602381847004621,22.22222222222222,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,5,Agent_1,202,138,0.6831683168316832,6.74189880398746,20.1,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,5,Agent_2,202,141,0.698019801980198,6.771623983306385,18.272727272727273,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,6,Agent_2,205,145,0.7073170731707317,6.77578148542247,22.666666666666668,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,6,Agent_1,203,126,0.6206896551724138,6.548513438613216,20.2,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,7,Agent_1,204,134,0.6568627450980392,6.598124894880835,20.3,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,7,Agent_2,203,136,0.6699507389162561,6.662367331832247,18.363636363636363,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,8,Agent_2,202,136,0.6732673267326733,6.6918141396771125,18.272727272727273,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,8,Agent_1,1,1,1.0,-0.0,1.0,1
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,9,Agent_1,201,138,0.6865671641791045,6.697784370618714,22.22222222222222,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,9,Agent_2,202,142,0.7029702970297029,6.806086995774257,18.272727272727273,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,10,Agent_2,203,137,0.6748768472906403,6.6550437484922345,28.857142857142858,7
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,10,Agent_1,201,139,0.6915422885572139,6.70680513971184,22.22222222222222,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_1,201,137,0.681592039800995,6.618848828003993,18.272727272727273,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_2,203,132,0.6502463054187192,6.591472138882177,18.454545454545453,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_2,207,128,0.6183574879227053,6.5442724339722655,18.727272727272727,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_1,205,130,0.6341463414634146,6.588933058090904,20.4,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_1,207,121,0.5845410628019324,6.32299763450686,22.88888888888889,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_2,201,115,0.572139303482587,6.275958935971101,22.22222222222222,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_2,208,135,0.6490384615384616,6.587088291647904,20.7,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_1,205,123,0.6,6.393957359839058,20.4,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,5,Agent_1,206,130,0.6310679611650486,6.502003565065369,20.5,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,5,Agent_2,207,134,0.6473429951690821,6.568539840647218,20.6,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,6,Agent_2,205,134,0.6536585365853659,6.614024411040389,20.4,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,6,Agent_1,206,133,0.6456310679611651,6.604481412150863,20.5,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,7,Agent_1,201,134,0.6666666666666666,6.6044035980323175,18.181818181818183,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,7,Agent_2,207,132,0.6376811594202898,6.599363707350618,18.727272727272727,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,8,Agent_2,207,135,0.6521739130434783,6.616116997323374,22.88888888888889,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,8,Agent_1,206,135,0.6553398058252428,6.602243138121496,18.636363636363637,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,9,Agent_1,207,132,0.6376811594202898,6.561476651475064,17.166666666666668,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,9,Agent_2,206,126,0.6116504854368932,6.445448701627136,22.77777777777778,9
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,10,Agent_2,204,135,0.6617647058823529,6.631357712339414,18.454545454545453,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,10,Agent_1,206,137,0.6650485436893204,6.71230488188515,18.636363636363637,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_1,201,125,0.6218905472636815,6.404651208688917,18.272727272727273,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_2,206,114,0.5533980582524272,6.2224000051748245,20.6,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_2,205,128,0.624390243902439,6.5363005882039324,18.545454545454547,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_1,205,127,0.6195121951219512,6.491700630447195,18.545454545454547,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_1,203,128,0.6305418719211823,6.6335571277339005,18.363636363636363,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_2,206,137,0.6650485436893204,6.525417013761845,20.5,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_2,207,130,0.6280193236714976,6.441887822962196,20.6,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_1,204,128,0.6274509803921569,6.556959320723071,15.615384615384615,13
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,5,Agent_1,204,134,0.6568627450980392,6.613934364560237,16.916666666666668,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,5,Agent_2,203,130,0.6403940886699507,6.577065953164057,18.363636363636363,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,6,Agent_2,203,123,0.6059113300492611,6.3418959846567775,20.2,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,6,Agent_1,204,140,0.6862745098039216,6.731281774397447,16.916666666666668,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,7,Agent_1,205,138,0.6731707317073171,6.628274187682466,17.0,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,7,Agent_2,203,136,0.6699507389162561,6.753638072569585,18.363636363636363,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,8,Agent_2,202,137,0.6782178217821783,6.662224568900236,20.1,10
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,8,Agent_1,204,134,0.6568627450980392,6.617461769746106,16.916666666666668,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,9,Agent_1,207,132,0.6376811594202898,6.58659968069102,15.846153846153847,13
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,9,Agent_2,201,138,0.6865671641791045,6.721072199379991,18.181818181818183,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,10,Agent_2,201,136,0.6766169154228856,6.6602029339493045,18.181818181818183,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,10,Agent_1,204,138,0.6764705882352942,6.732996873362632,15.615384615384615,13
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_1,200,125,0.625,6.424994947110893,18.181818181818183,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,1,Agent_2,201,129,0.6417910447761194,6.564988332665702,18.272727272727273,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_2,202,139,0.6881188118811881,6.65250182549116,16.75,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,2,Agent_1,202,126,0.6237623762376238,6.534836387476387,16.75,12
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_1,201,124,0.6169154228855721,6.416140419925039,18.181818181818183,11
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,3,Agent_2,202,138,0.6831683168316832,6.772934193734556,15.461538461538462,13
openai/gpt-5-nano,myth_game,noise_informed,noise_bootstrap_mem3,anything,noisy_bootstrap_cooperation_informed,4,Agent_2,202,135,0.6683168316831684,6.583461805546205,20.1,10
