model,task_order,noise_condition,experiment,myth_topic,game_params_name,round,agent,n_tokens,n_types,ttr,entropy_bits,mean_sentence_length,n_sentences
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_7,190,105,0.5526315789473685,6.222345818159482,13.571428571428571,14
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_5,205,119,0.5804878048780487,6.2960460142861905,20.5,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_4,203,126,0.6206896551724138,6.317967428327063,16.916666666666668,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_8,202,124,0.6138613861386139,6.439377561770104,18.363636363636363,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_2,201,115,0.572139303482587,6.255522813139288,14.357142857142858,14
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_1,210,117,0.5571428571428572,6.177849939363475,16.153846153846153,13
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_6,219,132,0.6027397260273972,6.4375232184772315,14.6,15
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_3,203,124,0.6108374384236454,6.370825618897879,15.615384615384615,13
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_6,198,119,0.601010101010101,6.304318689126022,17.90909090909091,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_7,207,111,0.5362318840579711,5.922015158668808,20.6,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_4,202,115,0.5693069306930693,6.176552089269055,16.75,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_3,198,121,0.6111111111111112,6.283185525543019,17.90909090909091,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_8,203,114,0.5615763546798029,6.022678927145585,16.833333333333332,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_2,202,104,0.5148514851485149,5.887732324814921,18.272727272727273,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_1,204,118,0.5784313725490197,6.259113664133196,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_5,202,111,0.5495049504950495,6.1132656195236645,16.75,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_6,195,106,0.5435897435897435,6.055382129796721,19.4,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_7,205,111,0.5414634146341464,6.061190775848946,15.692307692307692,13
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_5,205,110,0.5365853658536586,6.101272350054043,18.545454545454547,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_2,202,114,0.5643564356435643,6.054139366363098,18.272727272727273,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_1,204,121,0.5931372549019608,6.304874172285272,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_3,203,123,0.6059113300492611,6.3535668628167254,20.2,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_8,198,113,0.5707070707070707,6.1392118431663265,19.7,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_4,201,118,0.5870646766169154,6.257565364114868,18.181818181818183,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_4,209,115,0.5502392344497608,6.1132612856936195,20.8,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_2,203,119,0.5862068965517241,6.16608349554724,22.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_6,205,113,0.551219512195122,6.10451414125852,18.545454545454547,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_3,199,123,0.6180904522613065,6.321095143799977,18.0,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_1,203,126,0.6206896551724138,6.35679357233423,18.363636363636363,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_8,200,115,0.575,6.304170961928989,16.583333333333332,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_5,195,115,0.5897435897435898,6.266484047172565,17.636363636363637,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_7,204,112,0.5490196078431373,6.1123356716826915,18.454545454545453,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_4,203,123,0.6059113300492611,6.2939173211781965,18.363636363636363,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_5,205,124,0.6048780487804878,6.416032188047574,17.0,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_6,202,118,0.5841584158415841,6.306902442232045,18.272727272727273,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_3,201,121,0.6019900497512438,6.26438256726412,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_7,201,103,0.5124378109452736,5.876131545185561,15.384615384615385,13
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_1,205,127,0.6195121951219512,6.341408748962698,20.4,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_8,200,115,0.575,6.194454533700744,19.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_2,199,119,0.5979899497487438,6.189791596251457,24.75,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_1,205,117,0.5707317073170731,6.16509908944392,17.0,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_7,209,110,0.5263157894736842,6.116429980299515,16.0,13
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_4,210,123,0.5857142857142857,6.219729773129017,20.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_5,200,124,0.62,6.288955309583481,18.09090909090909,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_8,202,125,0.6188118811881188,6.34114280842585,16.75,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_6,207,121,0.5845410628019324,6.287983557366744,18.727272727272727,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_3,201,117,0.582089552238806,6.215055578159225,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_2,202,124,0.6138613861386139,6.292492832660734,22.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_1,208,124,0.5961538461538461,6.293162108619506,20.7,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_6,207,126,0.6086956521739131,6.402327137703999,18.727272727272727,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_5,198,125,0.6313131313131313,6.371022688115347,17.90909090909091,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_7,207,117,0.5652173913043478,6.188187066707918,17.166666666666668,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_8,202,123,0.6089108910891089,6.43654241961455,16.75,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_3,202,115,0.5693069306930693,6.157991085680256,22.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_4,210,118,0.5619047619047619,6.236572289153487,23.22222222222222,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_2,198,119,0.601010101010101,6.226371933655311,17.90909090909091,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_7,204,118,0.5784313725490197,6.147363076824785,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_5,201,129,0.6417910447761194,6.478511391305414,22.22222222222222,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_1,209,116,0.5550239234449761,6.221737450656515,20.8,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_8,205,132,0.6439024390243903,6.549702169041978,18.545454545454547,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_4,202,111,0.5495049504950495,6.046711267540532,16.75,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_2,205,122,0.5951219512195122,6.217825859334615,22.666666666666668,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_6,205,121,0.5902439024390244,6.173579183592849,18.545454545454547,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_3,200,124,0.62,6.34713560668085,19.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_1,206,108,0.5242718446601942,6.072402474504848,20.5,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_3,204,117,0.5735294117647058,6.153831787900136,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_4,202,112,0.5544554455445545,6.034611726300069,20.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_7,204,109,0.5343137254901961,5.961394689722417,16.916666666666668,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_6,200,121,0.605,6.290302742449861,19.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_5,202,127,0.6287128712871287,6.413829118782651,20.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_8,198,125,0.6313131313131313,6.326124476873685,16.416666666666668,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_2,204,109,0.5343137254901961,6.0144504382017505,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_2,201,111,0.5522388059701493,6.0535236857328405,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_6,206,128,0.6213592233009708,6.396113205102258,18.636363636363637,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_4,199,114,0.5728643216080402,6.108086073453265,19.8,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_5,207,124,0.5990338164251208,6.181166894413263,22.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_1,204,127,0.6225490196078431,6.52152166900706,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_3,202,119,0.5891089108910891,6.3081375909909525,20.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_7,204,120,0.5882352941176471,6.130741550481212,18.454545454545453,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_8,211,122,0.5781990521327014,6.267589455285613,19.09090909090909,11
