batch,condition,condition_label,replicate,path,avg_sent,avg_returned,avg_return_ratio,final_agent_1,final_agent_2,final_mean_balance,final_total_balance,escalated_send,escalated_return
noise_experiments,myth_control,Myth Control,6,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_016_neutral_rep06_myth_control_anything.json,1.1199999999999999,0.37,0.08425925925925926,34.5,37.9,36.2,72.4,False,False
noise_experiments,myth_control,Myth Control,7,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_017_neutral_rep07_myth_control_anything.json,1.4,0.805,0.1392857142857143,36.85,41.15,39.0,78.0,False,False
noise_experiments,myth_control,Myth Control,8,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_018_neutral_rep08_myth_control_anything.json,1.75,0.93,0.12962962962962965,45.2,39.8,42.5,85.0,False,False
noise_experiments,myth_control,Myth Control,9,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_019_neutral_rep09_myth_control_anything.json,2.125,1.714,0.23555555555555557,44.489999999999995,48.010000000000005,46.25,92.5,False,False
noise_experiments,myth_game_directive,Myth-Game Directive,0,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_020_neutral_rep00_myth_game_directive_anything.json,2.675,3.045,0.35372405372405374,48.7,54.8,51.75,103.5,True,False
noise_experiments,myth_game_directive,Myth-Game Directive,1,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_021_neutral_rep01_myth_game_directive_anything.json,1.4,1.205,0.213,40.55,37.45,39.0,78.0,True,True
noise_experiments,myth_game_directive,Myth-Game Directive,2,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_022_neutral_rep02_myth_game_directive_anything.json,1.31,0.9349999999999999,0.18819444444444444,36.05,40.15,38.099999999999994,76.19999999999999,False,False
noise_experiments,myth_game_directive,Myth-Game Directive,3,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_023_neutral_rep03_myth_game_directive_anything.json,1.225,0.58,0.12634920634920635,40.95,33.55,37.25,74.5,False,False
noise_experiments,myth_game_directive,Myth-Game Directive,4,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_024_neutral_rep04_myth_game_directive_anything.json,1.121,0.624,0.13695172700790678,32.47,39.95,36.21,72.42,False,False
noise_experiments,myth_game_directive,Myth-Game Directive,5,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_025_neutral_rep05_myth_game_directive_anything.json,1.3599999999999999,0.6519999999999999,0.11823129251700681,42.879999999999995,34.32,38.599999999999994,77.19999999999999,False,False
noise_experiments,myth_game_directive,Myth-Game Directive,6,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_026_neutral_rep06_myth_game_directive_anything.json,2.82,2.9050000000000002,0.2936360182370821,49.150000000000006,57.25,53.2,106.4,True,True
noise_experiments,myth_game_directive,Myth-Game Directive,7,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_027_neutral_rep07_myth_game_directive_anything.json,1.6649999999999998,0.73,0.1304653371320038,32.65,50.65,41.65,83.3,False,False
noise_experiments,myth_game_directive,Myth-Game Directive,8,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_028_neutral_rep08_myth_game_directive_anything.json,3.1550000000000002,3.554,0.3106115417743325,57.910000000000004,55.19,56.55,113.1,True,True
noise_experiments,myth_game_directive,Myth-Game Directive,9,data/json/noise_experiments/neutral_2026_05_27/myth_causal_neutral_noise_negative2_informed_claude_r10_n10/claude-sonnet-4.5/myth_game/noisy_negative_2_informed_myth_causal_10/myth_causal_neutral_noise_negative2_informed_claude_r10_n10_029_neutral_rep09_myth_game_directive_anything.json,2.35,1.4195,0.19205555555555556,50.195,46.805,48.5,97.0,False,False
