model,task_order,noise_condition,experiment,myth_topic,game_params_name,round,agent,n_tokens,n_types,ttr,entropy_bits,mean_sentence_length,n_sentences
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_2,202,121,0.599009900990099,6.137258267815052,20.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_1,205,117,0.5707317073170731,6.14987253344101,17.0,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_1,201,122,0.6069651741293532,6.310235163816566,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_2,194,117,0.6030927835051546,6.290011996422344,17.545454545454547,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_2,204,126,0.6176470588235294,6.353862395081184,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_1,200,123,0.615,6.334394189179657,19.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_1,202,121,0.599009900990099,6.2747698844123265,20.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_2,204,130,0.6372549019607843,6.517340088778798,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_2,203,119,0.5862068965517241,6.240225986622047,20.2,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_1,204,120,0.5882352941176471,6.113728493561296,25.375,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_1,207,129,0.6231884057971014,6.229001299050332,25.75,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_2,203,124,0.6108374384236454,6.212756296151913,22.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_2,204,122,0.5980392156862745,6.259267588072535,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_1,199,119,0.5979899497487438,6.170789902064272,24.75,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_1,199,121,0.6080402010050251,6.326840085156695,22.0,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_2,201,122,0.6069651741293532,6.34915693315358,22.22222222222222,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_2,201,116,0.5771144278606966,6.11692037453619,25.0,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_1,204,120,0.5882352941176471,6.2407800948219885,25.375,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_1,194,128,0.6597938144329897,6.41874207084064,17.636363636363637,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_2,202,124,0.6138613861386139,6.317481608829558,18.363636363636363,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_2,195,118,0.6051282051282051,6.189303671721598,24.25,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_1,199,127,0.6381909547738693,6.344854478201527,18.0,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_1,203,122,0.6009852216748769,6.249234290177048,22.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_2,198,127,0.6414141414141414,6.429216531127454,21.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_2,200,130,0.65,6.423999892728712,19.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_1,207,130,0.6280193236714976,6.306593863098507,22.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_1,202,128,0.6336633663366337,6.431543219305838,22.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_2,202,120,0.594059405940594,6.239217393905516,22.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_2,205,115,0.5609756097560976,6.222743157570903,22.666666666666668,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_1,204,124,0.6078431372549019,6.323889271660755,18.454545454545453,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_1,201,116,0.5771144278606966,6.170984583615612,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_2,203,124,0.6108374384236454,6.217001537384219,20.2,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_2,205,124,0.6048780487804878,6.365425221687065,29.142857142857142,7
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_1,202,128,0.6336633663366337,6.4629539807440075,18.272727272727273,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_1,205,120,0.5853658536585366,6.225157856840631,20.4,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_2,201,127,0.6318407960199005,6.428442669855224,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_2,193,121,0.6269430051813472,6.326988797725136,21.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_1,204,128,0.6274509803921569,6.339955258860527,20.3,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_1,202,126,0.6237623762376238,6.350555141408848,16.833333333333332,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_2,207,136,0.6570048309178744,6.567728012021457,17.25,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_2,200,122,0.61,6.216013711010934,24.875,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_1,207,131,0.6328502415458938,6.323780499597304,18.727272727272727,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_1,197,125,0.6345177664974619,6.441161546379526,19.6,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_2,199,124,0.6231155778894473,6.30605173952688,22.0,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_2,204,130,0.6372549019607843,6.454459171214452,18.454545454545453,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_1,207,125,0.6038647342995169,6.376988429984983,20.6,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_1,197,119,0.6040609137055838,6.182936887106517,24.5,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_2,200,118,0.59,6.267454563413463,19.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_2,202,123,0.6089108910891089,6.356283137286912,22.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_1,201,125,0.6218905472636815,6.359681330794616,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_1,201,121,0.6019900497512438,6.237692917987676,25.0,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_2,201,126,0.6268656716417911,6.379919675658544,18.181818181818183,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_2,194,120,0.6185567010309279,6.389699314151788,21.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_1,206,119,0.5776699029126213,6.3060532289285876,22.77777777777778,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_1,206,127,0.616504854368932,6.255005970865439,22.77777777777778,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_2,199,119,0.5979899497487438,6.290621280116477,19.8,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_2,197,127,0.6446700507614214,6.39421089353026,21.77777777777778,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_1,198,127,0.6414141414141414,6.370282522479608,21.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_1,198,122,0.6161616161616161,6.230780630472793,19.8,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_2,197,133,0.6751269035532995,6.57894738496257,21.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_2,204,132,0.6470588235294118,6.468901960660033,18.454545454545453,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_1,201,130,0.6467661691542289,6.404251649962452,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_1,195,118,0.6051282051282051,6.2360908601644605,19.4,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_2,193,118,0.6113989637305699,6.352439873887488,19.2,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_2,201,124,0.6169154228855721,6.396317295389338,22.22222222222222,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_1,206,128,0.6213592233009708,6.416063409449724,20.6,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_1,203,127,0.625615763546798,6.487524741634019,20.2,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_2,202,130,0.6435643564356436,6.48360017406191,22.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_2,202,131,0.6485148514851485,6.440995704275837,25.125,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_1,200,126,0.63,6.37848010256686,24.875,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_1,202,119,0.5891089108910891,6.252864125644727,22.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_2,200,119,0.595,6.2547282871099705,24.875,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_2,198,128,0.6464646464646465,6.393950811899802,24.625,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_1,205,128,0.624390243902439,6.356726227652062,22.666666666666668,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_1,201,126,0.6268656716417911,6.410446335282186,25.0,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_2,205,130,0.6341463414634146,6.373795851247213,22.77777777777778,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_2,203,132,0.6502463054187192,6.372583411846029,25.25,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_1,199,126,0.6331658291457286,6.292052893760288,24.75,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_1,210,120,0.5714285714285714,6.289046336813742,21.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_2,203,116,0.5714285714285714,6.236075671742413,15.615384615384615,13
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_2,205,121,0.5902439024390244,6.196632716013238,18.545454545454547,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_1,206,122,0.5922330097087378,6.220118297528492,17.083333333333332,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_1,200,110,0.55,5.948407224546172,19.9,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_2,195,105,0.5384615384615384,5.994158903337891,17.636363636363637,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_2,198,125,0.6313131313131313,6.285720436469645,19.7,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_1,201,113,0.5621890547263682,6.047906827653098,18.181818181818183,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_1,205,120,0.5853658536585366,6.135167949539547,20.4,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_2,203,116,0.5714285714285714,5.989689846595123,20.2,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_2,199,125,0.628140703517588,6.328411033850946,19.8,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_1,202,119,0.5891089108910891,6.0768179793956385,20.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_1,206,121,0.587378640776699,6.089016870186608,20.5,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_2,203,127,0.625615763546798,6.290006052609375,22.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_2,204,124,0.6078431372549019,6.268986995077506,29.0,7
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_1,200,118,0.59,6.014688751851849,22.11111111111111,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_1,197,120,0.6091370558375635,6.212643864797001,21.77777777777778,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_2,213,126,0.5915492957746479,6.121830643619551,19.272727272727273,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_2,203,117,0.5763546798029556,6.079923475679891,25.25,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_1,201,126,0.6268656716417911,6.374407692963948,22.22222222222222,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_1,199,113,0.5678391959798995,6.2359130242699745,15.307692307692308,13
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_2,206,129,0.6262135922330098,6.353457768520534,18.727272727272727,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_2,203,118,0.5812807881773399,6.190661735271827,20.2,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_1,198,116,0.5858585858585859,6.100244566825396,17.90909090909091,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_1,203,118,0.5812807881773399,6.290354153183931,18.363636363636363,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_2,203,121,0.5960591133004927,6.415688086317413,16.833333333333332,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_2,207,121,0.5845410628019324,6.194298633640362,20.6,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_1,201,122,0.6069651741293532,6.246874102646641,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_1,202,118,0.5841584158415841,6.210718196629129,22.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_2,208,136,0.6538461538461539,6.570058317136582,23.0,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_2,202,121,0.599009900990099,6.276428706184993,22.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_1,202,120,0.594059405940594,6.234312792064007,20.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_1,196,122,0.6224489795918368,6.227300867625929,21.666666666666668,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_2,201,125,0.6218905472636815,6.3563660528220405,22.22222222222222,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_2,207,122,0.5893719806763285,6.225249166419842,22.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_1,206,126,0.6116504854368932,6.3069692429302044,22.77777777777778,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_1,203,123,0.6059113300492611,6.345689974161129,22.444444444444443,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_2,202,113,0.5594059405940595,6.092310291940262,25.125,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_2,199,117,0.5879396984924623,6.163144104324588,22.0,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_1,206,115,0.558252427184466,6.175947766641955,25.75,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_1,194,128,0.6597938144329897,6.401462838124073,17.636363636363637,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_2,203,136,0.6699507389162561,6.426451736789966,18.454545454545453,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_2,198,129,0.6515151515151515,6.437176560874702,21.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_1,202,135,0.6683168316831684,6.488802425581104,18.272727272727273,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_1,198,128,0.6464646464646465,6.380648280944918,21.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_2,202,118,0.5841584158415841,6.194974726670881,22.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_2,200,124,0.62,6.271461594841279,24.875,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,4,Agent_1,199,136,0.6834170854271356,6.598852777060292,22.0,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_1,202,127,0.6287128712871287,6.4338107195756065,20.1,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,5,Agent_2,201,129,0.6417910447761194,6.369685936697495,22.22222222222222,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_2,199,124,0.6231155778894473,6.2789175495192335,24.75,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,6,Agent_1,208,123,0.5913461538461539,6.174871045564767,20.7,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_1,206,127,0.616504854368932,6.419462605338368,20.5,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,7,Agent_2,199,114,0.5728643216080402,6.088313071418438,22.0,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_2,198,117,0.5909090909090909,6.238132993716622,21.88888888888889,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,8,Agent_1,202,119,0.5891089108910891,6.105417887680174,22.333333333333332,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_1,201,121,0.6019900497512438,6.182215876414736,25.0,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,9,Agent_2,205,125,0.6097560975609756,6.332160897905697,22.666666666666668,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_2,199,119,0.5979899497487438,6.248329692200133,24.75,8
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,10,Agent_1,201,116,0.5771144278606966,6.075470007620447,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_1,201,122,0.6069651741293532,6.35873925697546,18.272727272727273,11
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,1,Agent_2,199,115,0.5778894472361809,6.002833640667681,16.583333333333332,12
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_2,201,114,0.5671641791044776,5.990353454004558,20.0,10
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,2,Agent_1,210,132,0.6285714285714286,6.404206901143343,23.22222222222222,9
google/gemini-3.1-flash-lite,myth_game,no_noise,,anything,,3,Agent_1,197,119,0.6040609137055838,6.201941619704955,24.5,8
